gene_id	gene_symbol	mean_expression	log2_fold_change	t_statistic	pvalue	padj
ENSG00000002717	KMT2398	9.0845	0.0568	0.2684	0.7926292871415269	0.9885247112740813
ENSG00000003576	PARP1	8.4184	0.0767	0.2732	0.7889862556531495	0.9885247112740813
ENSG00000000591	CDC331	7.2346	0.0742	0.2745	0.7880493021405353	0.9885247112740813
ENSG00000004088	PRKC610	0.9828	-0.1402	-0.2726	0.7894738401333802	0.9885247112740813
ENSG00000000206	TRIM30	10.1248	-0.0808	-0.2715	0.7902403921704246	0.9885247112740813
ENSG00000000790	UGT309	4.7444	-0.1077	-0.2596	0.7992287172987932	0.9885247112740813
ENSG00000001482	SUZ227	1.9998	-0.1758	-0.2686	0.7924718652073807	0.9885247112740813
ENSG00000001897	KCN234	8.087	0.0602	0.2774	0.7858506980892994	0.9885247112740813
ENSG00000000688	DNMT663	6.8193	-0.0822	-0.2603	0.7987416422472736	0.9885247112740813
ENSG00000003741	GRIN829	5.046	0.105	0.2721	0.7897814100968108	0.9885247112740813
ENSG00000003671	SLC461	4.1714	0.107	0.2667	0.7938467841161838	0.9885247112740813
ENSG00000002062	CYP8	2.2932	0.1776	0.2673	0.7934012617144072	0.9885247112740813
ENSG00000001412	MRPL229	3.7729	0.1491	0.266	0.7943751645193161	0.9885247112740813
ENSG00000001408	ATAD688	2.1118	0.2067	0.2594	0.7994239774285121	0.9885247112740813
ENSG00000000075	RAB692	9.5076	0.0695	0.2629	0.7967517826031523	0.9885247112740813
ENSG00000003078	KIF55	2.2966	-0.1359	-0.2744	0.7880615341385422	0.9885247112740813
ENSG00000000765	SLC403	1.6703	0.1334	0.2622	0.7972769174306469	0.9885247112740813
ENSG00000002427	SIRT109	1.9231	-0.2015	-0.2585	0.8000467111209011	0.9885247112740813
ENSG00000003632	SUZ119	10.0072	-0.0636	-0.2773	0.7859333955334338	0.9885247112740813
ENSG00000000014	KRT380	9.2889	0.0514	0.2595	0.7992868263106929	0.9885247112740813
ENSG00000003663	BRD852	5.6082	0.1229	0.2569	0.8012992584240446	0.9885247112740813
ENSG00000000666	SPTB507	2.5273	0.1798	0.264	0.7958931776120148	0.9885247112740813
ENSG00000003316	MYO149	6.9181	-0.07	-0.2619	0.7975022272768164	0.9885247112740813
ENSG00000001635	SEC564	2.9349	0.1837	0.2579	0.8005569896236415	0.9885247112740813
ENSG00000001626	DRD410	4.1432	-0.1377	-0.2592	0.7995446593780984	0.9885247112740813
ENSG00000004139	DRD691	3.4543	-0.1472	-0.2711	0.7906078735680439	0.9885247112740813
ENSG00000000273	FZD7	4.4812	0.0906	0.2629	0.7967349094062809	0.9885247112740813
ENSG00000000263	KMT2336	7.9555	0.0898	0.2681	0.7928268076611122	0.9885247112740813
ENSG00000002006	ZNF372	2.9549	-0.1785	-0.2699	0.7914778701685408	0.9885247112740813
ENSG00000003583	VPS236	6.0595	-0.064	-0.2659	0.7944870708247331	0.9885247112740813
ENSG00000002389	USP432	2.0965	-0.1402	-0.2548	0.8028903920133644	0.9885247112740813
ENSG00000004037	DHX292	6.6378	-0.081	-0.2661	0.7943454858386352	0.9885247112740813
ENSG00000003369	GRIN144	1.9677	-0.1649	-0.2546	0.8029851471315826	0.9885247112740813
ENSG00000000737	TRIM736	2.2762	-0.194	-0.257	0.8011750385539386	0.9885247112740813
ENSG00000000492	SPTB579	4.7446	-0.1073	-0.2546	0.8029979465025237	0.9885247112740813
ENSG00000001378	TOMM612	4.9959	-0.1738	-0.2607	0.7983749658417127	0.9885247112740813
ENSG00000003513	MRPS675	5.8118	-0.0775	-0.2569	0.8012765844421075	0.9885247112740813
ENSG00000001235	KCN36	2.6116	-0.1883	-0.2653	0.7949723978847436	0.9885247112740813
ENSG00000002403	SUZ851	5.5022	-0.1408	-0.266	0.7944053998287993	0.9885247112740813
ENSG00000000313	DRD171	7.1419	-0.0997	-0.257	0.8011846475735585	0.9885247112740813
ENSG00000002081	UBE238	10.0814	0.0513	0.2676	0.7932241808345171	0.9885247112740813
ENSG00000003136	COPB363	8.1886	0.0668	0.2579	0.8005553402326123	0.9885247112740813
ENSG00000004017	VPS603	7.6338	0.0654	0.2545	0.8031128306908132	0.9885247112740813
ENSG00000001797	PLC295	8.2343	-0.0906	-0.2702	0.7912761423072376	0.9885247112740813
ENSG00000002408	GNA433	4.8024	-0.1214	-0.2699	0.7914713541514298	0.9885247112740813
ENSG00000002669	TOMM561	4.5651	0.1865	0.263	0.7967065826505925	0.9885247112740813
ENSG00000004177	HIST1H576	6.8591	0.0742	0.2624	0.7971029460711005	0.9885247112740813
ENSG00000004184	VPS95	6.5661	-0.0798	-0.2548	0.8028728204310674	0.9885247112740813
ENSG00000003097	PRKC470	5.0155	-0.1138	-0.2707	0.7908831776728142	0.9885247112740813
ENSG00000002390	MMP190	4.8402	-0.1053	-0.2727	0.7893300781171644	0.9885247112740813
ENSG00000001061	PRKC130	7.7525	-0.0731	-0.2547	0.8029765617634645	0.9885247112740813
ENSG00000001807	TLN646	5.4537	0.0895	0.2578	0.8006182661004732	0.9885247112740813
ENSG00000003911	ZNF273	3.4228	-0.2053	-0.2702	0.7912849777000355	0.9885247112740813
ENSG00000003880	PRDX1	2.2238	0.1674	0.2617	0.7976673544754131	0.9885247112740813
ENSG00000000850	CS	3.5283	0.1649	0.262	0.797447335750046	0.9885247112740813
ENSG00000003239	UBE247	6.0998	0.1035	0.2632	0.796555938675912	0.9885247112740813
ENSG00000002865	SEC558	3.4816	0.132	0.2636	0.7962467875685959	0.9885247112740813
ENSG00000000027	PLC858	4.4625	0.1023	0.258	0.8004483954605806	0.9885247112740813
ENSG00000002809	COPB839	3.6509	-0.1638	-0.2561	0.8019110139366902	0.9885247112740813
ENSG00000000039	ARID178	8.4438	0.0769	0.2636	0.7962533987515933	0.9885247112740813
ENSG00000000682	ANK514	6.0348	0.0835	0.2535	0.8038736446933082	0.9888357222333615
ENSG00000002945	HIST1H773	5.5926	-0.0972	-0.2536	0.80379405665957	0.9888357222333615
ENSG00000000641	UBE2485	5.5123	0.0922	0.252	0.8049696307465943	0.9888737888040338
ENSG00000003295	RAB11FIP276	3.0872	0.143	0.2503	0.8062795345890819	0.9888737888040338
ENSG00000001604	ABC726	6.0887	-0.0625	-0.2505	0.8060912700122402	0.9888737888040338
ENSG00000000985	ABC597	10.383	0.0528	0.2501	0.8064453765837624	0.9888737888040338
ENSG00000002675	DHX384	5.3527	-0.0967	-0.2527	0.8044290954753147	0.9888737888040338
ENSG00000000100	RNF711	6.3886	-0.1179	-0.2517	0.8051780079277198	0.9888737888040338
ENSG00000002584	MAPK232	7.0053	0.0708	0.2504	0.8062092306552586	0.9888737888040338
ENSG00000002721	ADRB730	6.4741	0.1194	0.2531	0.8041845810396956	0.9888737888040338
ENSG00000002807	SMARC387	1.5523	-0.1575	-0.2521	0.8048743943175889	0.9888737888040338
ENSG00000002814	COPB415	1.3858	0.1576	0.2511	0.8056926285458466	0.9888737888040338
ENSG00000000080	MYO434	7.6881	0.0555	0.2495	0.8068510402076436	0.9889117866791389
ENSG00000003317	RPS723	5.8161	0.0832	0.2494	0.8069845412366251	0.9889117866791389
ENSG00000003198	UGT541	5.2819	0.0818	0.2489	0.8073340514476041	0.9890286837375118
ENSG00000003412	ANAPC65	10.6823	-0.0587	-0.248	0.808019160024215	0.9893367532118018
ENSG00000003669	BCL2	8.2206	-0.0628	-0.2479	0.8080939204677076	0.9893367532118018
ENSG00000002806	EIF291	4.0133	0.1481	0.2475	0.8083794602649083	0.9893751130034664
ENSG00000003170	CACN106	8.9631	-0.0448	-0.2469	0.8088791123777256	0.9896754182251204
ENSG00000001387	TOMM374	2.8936	0.1463	0.2461	0.8094434493937469	0.9898245065381146
ENSG00000002126	COPB729	4.5965	-0.1527	-0.246	0.809509610562903	0.9898245065381146
ENSG00000000833	SKP622	2.8694	-0.1476	-0.2443	0.8108386516167465	0.9911382010340382
ENSG00000000695	DNMT183	8.3175	-0.0771	-0.2432	0.8116772902806719	0.9918439472673954
ENSG00000000757	ADAM626	2.9082	0.0999	0.2428	0.8119256978401649	0.9918439472673954
ENSG00000003258	ANK883	6.268	-0.0819	-0.2416	0.8128305469048493	0.9926377435060162
ENSG00000001407	ARF162	2.3113	0.1592	0.2408	0.8134368848271027	0.9930666109620715
ENSG00000000134	ZNF426	3.561	-0.1298	-0.2397	0.8143021198615562	0.9931882953623243
ENSG00000003174	UGT898	5.3637	-0.0839	-0.2403	0.8138286231615345	0.9931882953623243
ENSG00000001238	EIF823	1.3953	-0.1213	-0.2399	0.8141265004815095	0.9931882953623243
ENSG00000003985	SIRT501	5.7134	-0.0424	-0.2387	0.8150419011898549	0.9937791602227178
ENSG00000004014	DYNC247	4.8629	0.0979	0.2265	0.8243322549694756	0.9941789521044826
ENSG00000004015	TUBB748	6.2732	-0.0851	-0.2282	0.8230436546521989	0.9941789521044826
ENSG00000000035	VCL761	4.8538	-0.0825	-0.2237	0.8265009817300805	0.9941789521044826
ENSG00000004154	CCNB633	4.0573	0.1271	0.2276	0.8234724510972028	0.9941789521044826
ENSG00000000974	CUL882	5.3637	0.1056	0.2209	0.8285785458521029	0.9941789521044826
ENSG00000000806	CYP234	10.3074	-0.0622	-0.2319	0.82020744771805	0.9941789521044826
ENSG00000003802	PXN532	4.3478	-0.0938	-0.2265	0.824319547938213	0.9941789521044826
ENSG00000002208	GABR827	6.0346	-0.0854	-0.2214	0.8282496174481183	0.9941789521044826
ENSG00000000203	TMEM169	3.3629	-0.1833	-0.2329	0.8194295696239945	0.9941789521044826
ENSG00000000192	SEC164	4.1665	0.1081	0.2213	0.8283299842256449	0.9941789521044826
ENSG00000002794	DYNC697	4.5676	-0.1076	-0.2328	0.8195355281461714	0.9941789521044826
ENSG00000003995	KRT534	8.5854	0.0753	0.2258	0.8249043332753181	0.9941789521044826
ENSG00000003919	OR102	3.0355	-0.1385	-0.2269	0.8240677885913642	0.9941789521044826
ENSG00000000815	MRPL744	6.0127	-0.1288	-0.2292	0.8222855701687138	0.9941789521044826
ENSG00000002037	USP842	9.3306	0.047	0.225	0.8254441520070617	0.9941789521044826
ENSG00000001321	GNA271	8.7617	-0.0553	-0.2273	0.8236916180894527	0.9941789521044826
ENSG00000002195	COL748	8.7293	0.0659	0.2224	0.8274933147834183	0.9941789521044826
ENSG00000001331	SPTB288	5.8587	0.0813	0.2276	0.8235125393564674	0.9941789521044826
ENSG00000000272	TRIM434	2.0073	-0.1133	-0.2205	0.8288944753694827	0.9941789521044826
ENSG00000000506	ADAM894	6.2119	0.0615	0.2287	0.8226590640704149	0.9941789521044826
ENSG00000002443	BMP2	2.9155	0.183	0.2371	0.8162801407610374	0.9941789521044826
ENSG00000002565	ADRB451	6.1911	0.0618	0.2305	0.8212826213435536	0.9941789521044826
ENSG00000003131	GABR364	8.5844	-0.0481	-0.2248	0.8255959909150102	0.9941789521044826
ENSG00000002789	RAB560	1.7166	-0.1444	-0.2202	0.8291636378548691	0.9941789521044826
ENSG00000000655	ABC727	6.1896	-0.0752	-0.2355	0.8175253668616772	0.9941789521044826
ENSG00000000610	ZNF204	4.1184	-0.1025	-0.2329	0.8194285610790512	0.9941789521044826
ENSG00000004045	TUBB88	8.5595	-0.0606	-0.2216	0.8280303700950087	0.9941789521044826
ENSG00000000724	PPP1R515	6.6033	-0.0703	-0.2364	0.8167872086890217	0.9941789521044826
ENSG00000002506	MRPS31	4.4155	-0.1103	-0.2265	0.8243123098818543	0.9941789521044826
ENSG00000003422	RNF179	5.4881	0.1088	0.2304	0.8213660204327908	0.9941789521044826
ENSG00000003103	KMT2735	4.3095	-0.1656	-0.2306	0.8212376457283131	0.9941789521044826
ENSG00000000521	DYNC298	6.0696	-0.0902	-0.2348	0.8180378840795447	0.9941789521044826
ENSG00000001475	RHO74	4.8597	0.1166	0.2276	0.8234642071501288	0.9941789521044826
ENSG00000000211	MMP214	5.546	0.0921	0.2321	0.820097708230732	0.9941789521044826
ENSG00000003881	HIST1H365	6.5154	-0.0682	-0.2349	0.8179307514522016	0.9941789521044826
ENSG00000000914	SPTB576	2.8849	-0.1399	-0.2377	0.8158472139691697	0.9941789521044826
ENSG00000001967	CYP323	3.46	0.135	0.2206	0.8288580980511941	0.9941789521044826
ENSG00000002289	KDM320	4.1479	0.1374	0.2233	0.8267770502251148	0.9941789521044826
ENSG00000002302	ARF608	3.3527	-0.1441	-0.2235	0.8266326113077842	0.9941789521044826
ENSG00000002688	H2AF590	3.4228	-0.0931	-0.2325	0.8197875619487998	0.9941789521044826
ENSG00000001997	VPS183	7.02	0.0674	0.2306	0.8211780627007539	0.9941789521044826
ENSG00000003829	MMP767	3.5108	0.1441	0.2251	0.8254289117035507	0.9941789521044826
ENSG00000001757	COPB369	6.4274	0.0652	0.2203	0.8290328127616025	0.9941789521044826
ENSG00000001740	PLC64	6.8515	-0.0955	-0.2339	0.8186705038946391	0.9941789521044826
ENSG00000003994	RAB11FIP235	12.1668	-0.0486	-0.2299	0.821724502150706	0.9941789521044826
ENSG00000000333	COPB887	3.9501	0.132	0.2288	0.8225931993303084	0.9941789521044826
ENSG00000004050	DDX416	4.3163	0.0944	0.2332	0.819234723186707	0.9941789521044826
ENSG00000002413	CDC799	4.7102	-0.1055	-0.2302	0.8215534058629239	0.9941789521044826
ENSG00000003347	PRKC473	8.7369	0.0484	0.2334	0.8190699659738283	0.9941789521044826
ENSG00000002123	ATAD756	3.8565	-0.1337	-0.2209	0.8286021443044717	0.9941789521044826
ENSG00000000590	ADRB295	4.0139	0.0919	0.2337	0.8188482682354951	0.9941789521044826
ENSG00000003133	DYNC696	2.3338	-0.1077	-0.2223	0.8275604683976584	0.9941789521044826
ENSG00000000928	KCN845	6.137	0.0717	0.2358	0.8172932073841628	0.9941789521044826
ENSG00000003254	ZNF117	3.7639	-0.1322	-0.2257	0.8249423906317845	0.9941789521044826
ENSG00000002741	KDM552	5.0135	0.127	0.2189	0.8301186632316714	0.9942692476184335
ENSG00000001741	TMEM420	6.8838	-0.1098	-0.2187	0.8302608054367699	0.9942692476184335
ENSG00000003147	DDX895	5.6345	-0.103	-0.2194	0.8297396500194582	0.9942692476184335
ENSG00000001487	EZH274	3.1698	0.1273	0.2191	0.8299592096725066	0.9942692476184335
ENSG00000000323	SPTB623	8.48	-0.0656	-0.2183	0.8306030757786155	0.9943731685421013
ENSG00000001773	VCL155	2.9166	-0.1381	-0.2174	0.831298707047575	0.9948999286067534
ENSG00000001455	TOMM171	9.7932	0.0714	0.2169	0.8316843336157277	0.9949694358456429
ENSG00000002634	TMEM452	8.073	-0.0626	-0.2166	0.8318680740600519	0.9949694358456429
ENSG00000003001	USP439	4.4202	-0.1539	-0.2155	0.8327598234256264	0.9951185854382985
ENSG00000003559	CCNB179	2.1152	0.1097	0.2157	0.8325535558159438	0.9951185854382985
ENSG00000003523	UGT459	10.1237	0.0601	0.2161	0.8323016595011689	0.9951185854382985
ENSG00000003967	SMARC850	4.4004	-0.0604	-0.1769	0.8623440517364098	0.9951525884903107
ENSG00000003962	SPTB23	5.8901	-0.0662	-0.1767	0.8624313208677613	0.9951525884903107
ENSG00000003280	EZH317	7.5013	-0.067	-0.1712	0.866697083753388	0.9951525884903107
ENSG00000002493	DDX37	8.2249	0.0607	0.1854	0.8558082674905639	0.9951525884903107
ENSG00000002519	SUZ60	5.9715	-0.0799	-0.1949	0.848495618449546	0.9951525884903107
ENSG00000000399	MAPK845	7.2803	0.0713	0.1654	0.871175447306269	0.9951525884903107
ENSG00000002044	ABC549	7.4164	-0.058	-0.1855	0.8556943309895909	0.9951525884903107
ENSG00000002040	DNMT804	7.8104	-0.0576	-0.211	0.8361479198123938	0.9951525884903107
ENSG00000002074	TMEM291	2.9047	-0.1012	-0.1859	0.85538808761714	0.9951525884903107
ENSG00000002067	CHRM848	3.7622	-0.0891	-0.2029	0.8423778747437902	0.9951525884903107
ENSG00000002144	RHO721	3.9434	-0.0817	-0.2059	0.840053280738883	0.9951525884903107
ENSG00000000380	DYNC403	10.2226	0.0303	0.1859	0.8554128948380275	0.9951525884903107
ENSG00000003714	TMEM334	4.6621	0.0711	0.1857	0.8555170058530543	0.9951525884903107
ENSG00000002853	RHO597	2.3629	0.0954	0.1705	0.8672180974998942	0.9951525884903107
ENSG00000000016	GABR654	8.7983	-0.0539	-0.1974	0.8465300461284575	0.9951525884903107
ENSG00000000015	GABR136	1.3587	-0.0875	-0.1727	0.8655451016776777	0.9951525884903107
ENSG00000004172	MYO440	3.0183	0.1604	0.2118	0.8355338506704502	0.9951525884903107
ENSG00000002821	TET791	6.1841	-0.0593	-0.1911	0.8513950424346847	0.9951525884903107
ENSG00000002509	TUBB817	8.9436	0.0471	0.2085	0.8380802194310629	0.9951525884903107
ENSG00000003238	SMARC584	1.5532	0.0974	0.1914	0.8511617697696199	0.9951525884903107
ENSG00000002840	TRIM359	6.1872	-0.0474	-0.184	0.8568864279325271	0.9951525884903107
ENSG00000000369	EIF211	6.634	-0.0519	-0.1686	0.868713922881212	0.9951525884903107
ENSG00000001361	SUZ134	3.0865	0.0897	0.1777	0.8617157207797146	0.9951525884903107
ENSG00000000922	KIF267	7.1957	0.055	0.2127	0.8348300025036517	0.9951525884903107
ENSG00000002893	DUSP205	7.6567	0.0412	0.1702	0.8674457037999158	0.9951525884903107
ENSG00000002596	SLC320	3.9842	-0.0841	-0.1998	0.8447301532085492	0.9951525884903107
ENSG00000002593	TIMM649	9.5355	0.0514	0.2029	0.8423655110343631	0.9951525884903107
ENSG00000003729	DNMT174	3.4379	-0.113	-0.2052	0.8406261908584335	0.9951525884903107
ENSG00000002096	ANK563	6.9746	0.0465	0.1774	0.8618943616874347	0.9951525884903107
ENSG00000001241	GABR415	9.1922	-0.0615	-0.2035	0.8419179895798414	0.9951525884903107
ENSG00000001256	CCNB514	5.8855	-0.0517	-0.1785	0.8610692530403923	0.9951525884903107
ENSG00000000236	PPP2R721	5.5567	-0.1212	-0.2086	0.83797926536755	0.9951525884903107
ENSG00000002574	ABC49	5.7777	-0.0684	-0.1694	0.8681127164469226	0.9951525884903107
ENSG00000002133	CHRM143	4.1761	0.079	0.174	0.8645278253523012	0.9951525884903107
ENSG00000000105	EIF472	3.6129	0.1477	0.1901	0.8521949229192369	0.9951525884903107
ENSG00000003854	TIMM122	5.0367	0.1024	0.181	0.8591785108508294	0.9951525884903107
ENSG00000001993	RAB187	7.0763	-0.0676	-0.172	0.8660651096092665	0.9951525884903107
ENSG00000000245	TOMM503	3.5873	-0.0861	-0.1716	0.8663810247537389	0.9951525884903107
ENSG00000001749	HIST1H552	7.3055	-0.0562	-0.2051	0.8406581538829543	0.9951525884903107
ENSG00000002696	CYP606	2.5649	0.1099	0.2035	0.8419260336215173	0.9951525884903107
ENSG00000003501	EIF856	4.5	-0.0847	-0.1978	0.8462871063381996	0.9951525884903107
ENSG00000002692	ACTN10	5.2355	-0.09	-0.214	0.8338703794257833	0.9951525884903107
ENSG00000000770	KMT2612	6.8547	-0.0404	-0.1698	0.8677615604703883	0.9951525884903107
ENSG00000001286	EZH597	8.1842	0.0497	0.209	0.837686157110894	0.9951525884903107
ENSG00000002446	DDX490	2.0777	0.1344	0.1886	0.8533520853230797	0.9951525884903107
ENSG00000001279	GRIN522	2.3011	-0.0906	-0.1911	0.8513866242209112	0.9951525884903107
ENSG00000002310	DDX304	7.6549	0.0435	0.1982	0.8459839795978714	0.9951525884903107
ENSG00000002312	DUSP259	3.0711	-0.0855	-0.163	0.8730241890195302	0.9951525884903107
ENSG00000003012	PPP1R90	3.3039	-0.1085	-0.1674	0.8696500580930527	0.9951525884903107
ENSG00000002714	SNX490	9.1378	0.0333	0.1794	0.8604144455689677	0.9951525884903107
ENSG00000000592	SIRT266	2.9813	-0.1093	-0.2031	0.8422015126044589	0.9951525884903107
ENSG00000000094	TUBB861	4.3734	-0.1051	-0.1666	0.8702388226590638	0.9951525884903107
ENSG00000000999	CYP842	7.5917	-0.0629	-0.1817	0.8586098541446059	0.9951525884903107
ENSG00000000754	GRIN188	3.5929	-0.1127	-0.1758	0.8631395273987825	0.9951525884903107
ENSG00000001445	VPS863	5.7627	-0.0378	-0.2072	0.8390356130194319	0.9951525884903107
ENSG00000001383	GPX1	6.7406	0.054	0.1762	0.8628527324577211	0.9951525884903107
ENSG00000000979	HDAC292	6.8408	0.0414	0.1989	0.8453877716482512	0.9951525884903107
ENSG00000002431	TIMM535	11.1573	-0.0321	-0.1632	0.8728856856464421	0.9951525884903107
ENSG00000001598	MRPS643	3.0864	-0.1306	-0.1944	0.848839680465307	0.9951525884903107
ENSG00000002253	ADRB434	4.294	0.0887	0.1721	0.8660236380101692	0.9951525884903107
ENSG00000002240	PRKC270	1.6325	-0.1314	-0.1735	0.8649651024773882	0.9951525884903107
ENSG00000002246	SIRT539	5.0481	-0.1274	-0.2072	0.839052045375415	0.9951525884903107
ENSG00000002978	GNA209	2.6993	-0.1091	-0.185	0.8561005770029927	0.9951525884903107
ENSG00000002979	RAB672	5.1227	0.1118	0.1955	0.8480327110255614	0.9951525884903107
ENSG00000000389	RAB153	5.1618	0.0896	0.2018	0.8431844418836321	0.9951525884903107
ENSG00000003603	TMEM167	4.894	0.0744	0.1794	0.8603979826158004	0.9951525884903107
ENSG00000000820	SLC399	2.1765	-0.1194	-0.1828	0.8577981584414112	0.9951525884903107
ENSG00000000822	SMARC113	3.2495	-0.1238	-0.1851	0.8559919260072586	0.9951525884903107
ENSG00000002796	DYNC837	9.6191	0.0295	0.1752	0.8635933550200143	0.9951525884903107
ENSG00000002797	OR833	3.9561	-0.0834	-0.1843	0.8565907606045129	0.9951525884903107
ENSG00000004090	CDK4	3.1068	0.0901	0.1745	0.8641893641337249	0.9951525884903107
ENSG00000002762	CDC74	2.515	-0.1042	-0.1819	0.8584809727351104	0.9951525884903107
ENSG00000003913	SKP595	5.768	-0.0693	-0.1945	0.8487997654996293	0.9951525884903107
ENSG00000003146	MYO716	6.3948	-0.052	-0.1907	0.8516918719292553	0.9951525884903107
ENSG00000002615	RNF508	4.3789	-0.0591	-0.2021	0.8429653494884762	0.9951525884903107
ENSG00000000554	OR136	3.7016	0.1303	0.198	0.8461119480848591	0.9951525884903107
ENSG00000003361	ARF181	3.1764	-0.1357	-0.1729	0.8654310756575404	0.9951525884903107
ENSG00000002409	CYP645	2.2737	-0.1047	-0.2021	0.8429985654791877	0.9951525884903107
ENSG00000003070	GABR882	6.0105	-0.07	-0.1727	0.8655108551594604	0.9951525884903107
ENSG00000001568	EZH66	6.3414	-0.0529	-0.1694	0.8681078190988483	0.9951525884903107
ENSG00000001769	SKP448	0.8529	0.0843	0.1913	0.8512494423252885	0.9951525884903107
ENSG00000000110	TUBB820	3.2396	-0.1164	-0.2079	0.8385162899401868	0.9951525884903107
ENSG00000003475	ANAPC43	2.3214	-0.1331	-0.1946	0.8487013921768279	0.9951525884903107
ENSG00000003469	TMEM721	7.0866	-0.0476	-0.1694	0.8680827511099921	0.9951525884903107
ENSG00000000687	ADAM134	5.8548	0.0767	0.2096	0.8372636009749662	0.9951525884903107
ENSG00000003168	UGT431	2.1074	-0.1323	-0.1814	0.8588545121995944	0.9951525884903107
ENSG00000003167	SNX23	8.4351	0.054	0.2053	0.8404949123825884	0.9951525884903107
ENSG00000001493	ATAD466	1.5174	-0.1198	-0.1749	0.8638808656931416	0.9951525884903107
ENSG00000001410	ANK759	6.1992	-0.0787	-0.165	0.8714811569832083	0.9951525884903107
ENSG00000001481	HIST1H683	1.5899	-0.1301	-0.1947	0.8486281665671165	0.9951525884903107
ENSG00000003815	ANK713	1.8181	0.1115	0.1655	0.8711240948815286	0.9951525884903107
ENSG00000003550	ATAD844	5.0066	0.0615	0.1893	0.85279738955563	0.9951525884903107
ENSG00000000155	MRPL75	6.7274	0.0489	0.1864	0.8550417741111908	0.9951525884903107
ENSG00000003987	SUZ224	2.3219	0.1256	0.1733	0.8650538677363033	0.9951525884903107
ENSG00000002977	TLN107	2.5138	0.116	0.2032	0.842105523581667	0.9951525884903107
ENSG00000001863	CHRM610	7.3846	-0.0536	-0.1962	0.8475179882720947	0.9951525884903107
ENSG00000000835	PPP2R543	8.6327	-0.0446	-0.1864	0.8549876000298792	0.9951525884903107
ENSG00000002531	ACTN482	6.1229	-0.0567	-0.1907	0.8517225927149064	0.9951525884903107
ENSG00000001944	TUBB20	4.6545	0.0776	0.1796	0.8602449153372334	0.9951525884903107
ENSG00000001936	ANAPC372	1.8182	-0.1292	-0.2148	0.8332673395671734	0.9951525884903107
ENSG00000001935	ANAPC101	4.1772	-0.1118	-0.1993	0.8451078539242043	0.9951525884903107
ENSG00000002359	PPP1R210	1.1185	0.0851	0.166	0.8707413770454233	0.9951525884903107
ENSG00000000428	DUSP64	3.148	0.0885	0.1628	0.8731875872801673	0.9951525884903107
ENSG00000002346	RNF7	8.0918	-0.032	-0.178	0.8614522546346419	0.9951525884903107
ENSG00000002672	MMP20	3.32	-0.1438	-0.2041	0.8414185694158915	0.9951525884903107
ENSG00000003443	RNF515	6.7608	0.0635	0.1995	0.8449274018145664	0.9951525884903107
ENSG00000003088	ACTN563	2.4679	-0.1369	-0.176	0.8630065944942918	0.9951525884903107
ENSG00000000729	H2AF753	2.4255	-0.0995	-0.2115	0.8358012403921862	0.9951525884903107
ENSG00000002667	FASN	3.3706	-0.0654	-0.1674	0.8696617186360437	0.9951525884903107
ENSG00000001034	DDX222	3.7693	-0.0948	-0.1819	0.8584290957806349	0.9951525884903107
ENSG00000001466	MYO236	6.3231	0.0507	0.1636	0.8726005235535755	0.9951525884903107
ENSG00000000505	MDM2	1.2952	-0.119	-0.2051	0.8406346791596153	0.9951525884903107
ENSG00000003998	RAB842	6.2747	-0.0648	-0.1952	0.8482661685926763	0.9951525884903107
ENSG00000001057	VPS808	4.1238	0.108	0.2074	0.838937774487363	0.9951525884903107
ENSG00000001323	RPS448	2.6293	-0.117	-0.169	0.8683692703102718	0.9951525884903107
ENSG00000003593	TLN55	2.3319	-0.1138	-0.182	0.8584237533617528	0.9951525884903107
ENSG00000003787	RPS560	4.0902	0.0479	0.1632	0.8728432934433824	0.9951525884903107
ENSG00000000267	KIF281	5.802	-0.0788	-0.1839	0.8569265173403535	0.9951525884903107
ENSG00000003249	ABC544	6.1193	0.0846	0.2046	0.8410349664327679	0.9951525884903107
ENSG00000003250	GABR300	7.7129	-0.0539	-0.1725	0.8656717751941316	0.9951525884903107
ENSG00000004031	SPTB473	4.7438	0.0864	0.1694	0.8681247821840614	0.9951525884903107
ENSG00000004033	PRKC770	4.3233	0.0771	0.1668	0.8700831274157067	0.9951525884903107
ENSG00000001552	COPB315	3.8001	0.0761	0.2023	0.8428081599327157	0.9951525884903107
ENSG00000001783	ADAM841	6.4838	0.0704	0.1952	0.8482335058000021	0.9951525884903107
ENSG00000002628	VPS337	4.7319	-0.0871	-0.1645	0.8718634011036062	0.9951525884903107
ENSG00000002398	GRIN530	9.11	0.0448	0.2002	0.8444508150403403	0.9951525884903107
ENSG00000001208	TRIM191	1.8683	0.1013	0.2053	0.8405448079857031	0.9951525884903107
ENSG00000004013	RPS395	3.7039	0.0677	0.1878	0.853930070211861	0.9951525884903107
ENSG00000000869	KCN898	3.0127	-0.1116	-0.1966	0.8471708179512305	0.9951525884903107
ENSG00000000553	DDX155	3.3405	0.1446	0.202	0.8430724251792759	0.9951525884903107
ENSG00000001816	RAB11FIP884	6.7915	0.0484	0.1635	0.8726292806474618	0.9951525884903107
ENSG00000004180	HTR255	3.8735	0.1317	0.2116	0.8357017619705103	0.9951525884903107
ENSG00000001688	DYNC711	8.9509	-0.0421	-0.1803	0.8597296778777502	0.9951525884903107
ENSG00000002888	RAB11FIP192	8.3575	0.0429	0.2078	0.8386131457129963	0.9951525884903107
